+-----+----------+-------------------+-----------------------------------------------------------------------------------------------+---------------+----+---------+---------------------------------------------------------------------------------------------------------------------+-----------+----------------+--------+-------------+
| AUC | AUC_best |      Accuracy     |                                         Accuracy_best                                         |   Estimator   | F1 | F1_best |                                                       Feature                                                       | Precision | Precision_best | Recall | Recall_best |
|  0  |    0     |   0.771149425287  |          {'C': 1, 'shrinking': True, 'degree': 1, 'gamma': 0.0, 'probability': True}          |      svc      | 0  |    0    |                          age : cholesterol : exercise_induced_angina : st_depression : thal                         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.703793103448  |                 {'max_features': 'auto', 'max_leaf_nodes': 2, 'max_depth': 30}                | decision_tree | 0  |    0    |                          age : cholesterol : exercise_induced_angina : st_depression : thal                         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.724022988506  |        {'max_features': 'sqrt', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 1}       | random_forest | 0  |    0    |                          age : cholesterol : exercise_induced_angina : st_depression : thal                         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.421146120973  |                                      {'normalize': False}                                     |     linear    | 0  |    0    |                        age : cholesterol : exercise_induced_angina : num_major_vessels : thal                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.798045977011  |  {'n_neighbors': 10, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1} |      knn      | 0  |    0    |                        age : cholesterol : exercise_induced_angina : num_major_vessels : thal                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.811379310345  |                            {'penalty': 'l1', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |                        age : cholesterol : exercise_induced_angina : num_major_vessels : thal                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.798390804598  |                                               {}                                              |    gaussian   | 0  |    0    |                        age : cholesterol : exercise_induced_angina : num_major_vessels : thal                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.791149425287  |         {'C': 10, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}        |      svc      | 0  |    0    |                        age : cholesterol : exercise_induced_angina : num_major_vessels : thal                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.690459770115  |                {'max_features': 'log2', 'max_leaf_nodes': 10, 'max_depth': 25}                | decision_tree | 0  |    0    |                        age : cholesterol : exercise_induced_angina : num_major_vessels : thal                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.777931034483  |       {'max_features': 'log2', 'max_leaf_nodes': 2, 'bootstrap': True, 'max_depth': 10}       | random_forest | 0  |    0    |                        age : cholesterol : exercise_induced_angina : num_major_vessels : thal                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.394816297251  |                                      {'normalize': False}                                     |     linear    | 0  |    0    |                             age : cholesterol : st_depression : num_major_vessels : thal                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.80816091954   | {'n_neighbors': 30, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1} |      knn      | 0  |    0    |                             age : cholesterol : st_depression : num_major_vessels : thal                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.811264367816  |                            {'penalty': 'l1', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |                             age : cholesterol : st_depression : num_major_vessels : thal                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.794712643678  |                                               {}                                              |    gaussian   | 0  |    0    |                             age : cholesterol : st_depression : num_major_vessels : thal                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.794597701149  |        {'C': 1000, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}       |      svc      | 0  |    0    |                             age : cholesterol : st_depression : num_major_vessels : thal                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.713793103448  |                {'max_features': 'auto', 'max_leaf_nodes': 10, 'max_depth': 20}                | decision_tree | 0  |    0    |                             age : cholesterol : st_depression : num_major_vessels : thal                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.787816091954  |       {'max_features': 'auto', 'max_leaf_nodes': 2, 'bootstrap': True, 'max_depth': 25}       | random_forest | 0  |    0    |                             age : cholesterol : st_depression : num_major_vessels : thal                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.382545667506  |                                      {'normalize': True}                                      |     linear    | 0  |    0    |                      age : max_hr : exercise_induced_angina : st_depression : num_major_vessels                     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.741379310345  |  {'n_neighbors': 40, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2} |      knn      | 0  |    0    |                      age : max_hr : exercise_induced_angina : st_depression : num_major_vessels                     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.801609195402  |                            {'penalty': 'l1', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |                      age : max_hr : exercise_induced_angina : st_depression : num_major_vessels                     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.798045977011  |                                               {}                                              |    gaussian   | 0  |    0    |                      age : max_hr : exercise_induced_angina : st_depression : num_major_vessels                     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.774827586207  |         {'C': 10, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}        |      svc      | 0  |    0    |                      age : max_hr : exercise_induced_angina : st_depression : num_major_vessels                     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.673103448276  |                  {'max_features': None, 'max_leaf_nodes': 5, 'max_depth': 5}                  | decision_tree | 0  |    0    |                      age : max_hr : exercise_induced_angina : st_depression : num_major_vessels                     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.741034482759  |       {'max_features': 'log2', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 20}       | random_forest | 0  |    0    |                      age : max_hr : exercise_induced_angina : st_depression : num_major_vessels                     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.392673983311  |                                      {'normalize': True}                                      |     linear    | 0  |    0    |                            age : max_hr : exercise_induced_angina : st_depression : thal                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.747931034483  | {'n_neighbors': 30, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2} |      knn      | 0  |    0    |                            age : max_hr : exercise_induced_angina : st_depression : thal                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.774367816092  |                            {'penalty': 'l1', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |                            age : max_hr : exercise_induced_angina : st_depression : thal                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.791149425287  |                                               {}                                              |    gaussian   | 0  |    0    |                            age : max_hr : exercise_induced_angina : st_depression : thal                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.747586206897  |          {'C': 1, 'shrinking': True, 'degree': 1, 'gamma': 0.0, 'probability': True}          |      svc      | 0  |    0    |                            age : max_hr : exercise_induced_angina : st_depression : thal                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.680459770115  |                 {'max_features': 'auto', 'max_leaf_nodes': 10, 'max_depth': 1}                | decision_tree | 0  |    0    |                            age : max_hr : exercise_induced_angina : st_depression : thal                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.73724137931   |       {'max_features': 'auto', 'max_leaf_nodes': 20, 'bootstrap': True, 'max_depth': 1}       | random_forest | 0  |    0    |                            age : max_hr : exercise_induced_angina : st_depression : thal                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.448804333099  |                                      {'normalize': True}                                      |     linear    | 0  |    0    |                          age : max_hr : exercise_induced_angina : num_major_vessels : thal                          |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.811724137931  | {'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1} |      knn      | 0  |    0    |                          age : max_hr : exercise_induced_angina : num_major_vessels : thal                          |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.834942528736  |                            {'penalty': 'l1', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |                          age : max_hr : exercise_induced_angina : num_major_vessels : thal                          |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.825402298851  |                                               {}                                              |    gaussian   | 0  |    0    |                          age : max_hr : exercise_induced_angina : num_major_vessels : thal                          |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.821379310345  |          {'C': 1, 'shrinking': True, 'degree': 1, 'gamma': 0.0, 'probability': True}          |      svc      | 0  |    0    |                          age : max_hr : exercise_induced_angina : num_major_vessels : thal                          |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.720344827586  |                 {'max_features': 'log2', 'max_leaf_nodes': 10, 'max_depth': 5}                | decision_tree | 0  |    0    |                          age : max_hr : exercise_induced_angina : num_major_vessels : thal                          |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.774252873563  |       {'max_features': 'log2', 'max_leaf_nodes': 10, 'bootstrap': False, 'max_depth': 1}      | random_forest | 0  |    0    |                          age : max_hr : exercise_induced_angina : num_major_vessels : thal                          |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.437717970033  |                                      {'normalize': True}                                      |     linear    | 0  |    0    |                               age : max_hr : st_depression : num_major_vessels : thal                               |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.791149425287  |  {'n_neighbors': 10, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1} |      knn      | 0  |    0    |                               age : max_hr : st_depression : num_major_vessels : thal                               |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.81816091954   |                              {'penalty': 'l1', 'solver': 'lbfgs'}                             |    logistic   | 0  |    0    |                               age : max_hr : st_depression : num_major_vessels : thal                               |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.814942528736  |                                               {}                                              |    gaussian   | 0  |    0    |                               age : max_hr : st_depression : num_major_vessels : thal                               |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.801149425287  |         {'C': 10, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}        |      svc      | 0  |    0    |                               age : max_hr : st_depression : num_major_vessels : thal                               |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.744252873563  |                {'max_features': 'sqrt', 'max_leaf_nodes': 15, 'max_depth': 25}                | decision_tree | 0  |    0    |                               age : max_hr : st_depression : num_major_vessels : thal                               |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.754597701149  |       {'max_features': 'sqrt', 'max_leaf_nodes': 10, 'bootstrap': True, 'max_depth': 1}       | random_forest | 0  |    0    |                               age : max_hr : st_depression : num_major_vessels : thal                               |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.441861919505  |                                      {'normalize': True}                                      |     linear    | 0  |    0    |                       age : exercise_induced_angina : st_depression : num_major_vessels : thal                      |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.801149425287  |  {'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2} |      knn      | 0  |    0    |                       age : exercise_induced_angina : st_depression : num_major_vessels : thal                      |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.817931034483  |                            {'penalty': 'l1', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |                       age : exercise_induced_angina : st_depression : num_major_vessels : thal                      |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.804482758621  |                                               {}                                              |    gaussian   | 0  |    0    |                       age : exercise_induced_angina : st_depression : num_major_vessels : thal                      |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.807816091954  |         {'C': 10, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}        |      svc      | 0  |    0    |                       age : exercise_induced_angina : st_depression : num_major_vessels : thal                      |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.730459770115  |                 {'max_features': 'log2', 'max_leaf_nodes': 2, 'max_depth': 5}                 | decision_tree | 0  |    0    |                       age : exercise_induced_angina : st_depression : num_major_vessels : thal                      |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.767586206897  |        {'max_features': 'auto', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 1}       | random_forest | 0  |    0    |                       age : exercise_induced_angina : st_depression : num_major_vessels : thal                      |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.272959369419  |                                      {'normalize': False}                                     |     linear    | 0  |    0    |                       chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina                      |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.720344827586  |  {'n_neighbors': 50, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2} |      knn      | 0  |    0    |                       chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina                      |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.750574712644  |                              {'penalty': 'l1', 'solver': 'lbfgs'}                             |    logistic   | 0  |    0    |                       chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina                      |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.727011494253  |                                               {}                                              |    gaussian   | 0  |    0    |                       chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina                      |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.750574712644  |          {'C': 1, 'shrinking': True, 'degree': 1, 'gamma': 0.0, 'probability': True}          |      svc      | 0  |    0    |                       chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina                      |     0     |       0        |   0    |      0      |
|  0  |    0     |        0.64       |                 {'max_features': 'sqrt', 'max_leaf_nodes': 15, 'max_depth': 1}                | decision_tree | 0  |    0    |                       chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina                      |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.707011494253  |       {'max_features': 'auto', 'max_leaf_nodes': 20, 'bootstrap': True, 'max_depth': 1}       | random_forest | 0  |    0    |                       chest_pain : resting_bp : cholesterol : max_hr : exercise_induced_angina                      |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.296914805619  |                                      {'normalize': True}                                      |     linear    | 0  |    0    |                            chest_pain : resting_bp : cholesterol : max_hr : st_depression                           |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.730344827586  | {'n_neighbors': 20, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1} |      knn      | 0  |    0    |                            chest_pain : resting_bp : cholesterol : max_hr : st_depression                           |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.737356321839  |                            {'penalty': 'l1', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |                            chest_pain : resting_bp : cholesterol : max_hr : st_depression                           |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.767356321839  |                                               {}                                              |    gaussian   | 0  |    0    |                            chest_pain : resting_bp : cholesterol : max_hr : st_depression                           |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.726781609195  |         {'C': 10, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}        |      svc      | 0  |    0    |                            chest_pain : resting_bp : cholesterol : max_hr : st_depression                           |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.660229885057  |                 {'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 1}                 | decision_tree | 0  |    0    |                            chest_pain : resting_bp : cholesterol : max_hr : st_depression                           |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.751034482759  |       {'max_features': 'sqrt', 'max_leaf_nodes': 20, 'bootstrap': True, 'max_depth': 30}      | random_forest | 0  |    0    |                            chest_pain : resting_bp : cholesterol : max_hr : st_depression                           |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.334226035233  |                                      {'normalize': False}                                     |     linear    | 0  |    0    |                          chest_pain : resting_bp : cholesterol : max_hr : num_major_vessels                         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.764022988506  | {'n_neighbors': 30, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1} |      knn      | 0  |    0    |                          chest_pain : resting_bp : cholesterol : max_hr : num_major_vessels                         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.797471264368  |                            {'penalty': 'l1', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |                          chest_pain : resting_bp : cholesterol : max_hr : num_major_vessels                         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.777701149425  |                                               {}                                              |    gaussian   | 0  |    0    |                          chest_pain : resting_bp : cholesterol : max_hr : num_major_vessels                         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.771149425287  |         {'C': 10, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}        |      svc      | 0  |    0    |                          chest_pain : resting_bp : cholesterol : max_hr : num_major_vessels                         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.744252873563  |                 {'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 5}                 | decision_tree | 0  |    0    |                          chest_pain : resting_bp : cholesterol : max_hr : num_major_vessels                         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.74091954023   |       {'max_features': 'log2', 'max_leaf_nodes': 15, 'bootstrap': True, 'max_depth': 1}       | random_forest | 0  |    0    |                          chest_pain : resting_bp : cholesterol : max_hr : num_major_vessels                         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.374545639656  |                                      {'normalize': True}                                      |     linear    | 0  |    0    |                                chest_pain : resting_bp : cholesterol : max_hr : thal                                |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.764137931034  |  {'n_neighbors': 60, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2} |      knn      | 0  |    0    |                                chest_pain : resting_bp : cholesterol : max_hr : thal                                |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.788045977011  |                              {'penalty': 'l1', 'solver': 'lbfgs'}                             |    logistic   | 0  |    0    |                                chest_pain : resting_bp : cholesterol : max_hr : thal                                |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.804827586207  |                                               {}                                              |    gaussian   | 0  |    0    |                                chest_pain : resting_bp : cholesterol : max_hr : thal                                |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.784597701149  |          {'C': 1, 'shrinking': True, 'degree': 1, 'gamma': 0.0, 'probability': True}          |      svc      | 0  |    0    |                                chest_pain : resting_bp : cholesterol : max_hr : thal                                |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.690114942529  |                 {'max_features': 'sqrt', 'max_leaf_nodes': 5, 'max_depth': 10}                | decision_tree | 0  |    0    |                                chest_pain : resting_bp : cholesterol : max_hr : thal                                |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.744252873563  |       {'max_features': 'auto', 'max_leaf_nodes': 2, 'bootstrap': True, 'max_depth': 30}       | random_forest | 0  |    0    |                                chest_pain : resting_bp : cholesterol : max_hr : thal                                |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.294380687644  |                                      {'normalize': True}                                      |     linear    | 0  |    0    |                   chest_pain : resting_bp : cholesterol : exercise_induced_angina : st_depression                   |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.727356321839  | {'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2} |      knn      | 0  |    0    |                   chest_pain : resting_bp : cholesterol : exercise_induced_angina : st_depression                   |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.754137931034  |                              {'penalty': 'l1', 'solver': 'lbfgs'}                             |    logistic   | 0  |    0    |                   chest_pain : resting_bp : cholesterol : exercise_induced_angina : st_depression                   |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.760689655172  |                                               {}                                              |    gaussian   | 0  |    0    |                   chest_pain : resting_bp : cholesterol : exercise_induced_angina : st_depression                   |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.753908045977  |         {'C': 10, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}        |      svc      | 0  |    0    |                   chest_pain : resting_bp : cholesterol : exercise_induced_angina : st_depression                   |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.680689655172  |                 {'max_features': 'sqrt', 'max_leaf_nodes': 5, 'max_depth': 1}                 | decision_tree | 0  |    0    |                   chest_pain : resting_bp : cholesterol : exercise_induced_angina : st_depression                   |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.72724137931   |       {'max_features': 'auto', 'max_leaf_nodes': 2, 'bootstrap': False, 'max_depth': 15}      | random_forest | 0  |    0    |                   chest_pain : resting_bp : cholesterol : exercise_induced_angina : st_depression                   |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.349487334872  |                                      {'normalize': True}                                      |     linear    | 0  |    0    |                 chest_pain : resting_bp : cholesterol : exercise_induced_angina : num_major_vessels                 |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.784252873563  |  {'n_neighbors': 60, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1} |      knn      | 0  |    0    |                 chest_pain : resting_bp : cholesterol : exercise_induced_angina : num_major_vessels                 |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.777586206897  |                            {'penalty': 'l1', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |                 chest_pain : resting_bp : cholesterol : exercise_induced_angina : num_major_vessels                 |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.777816091954  |                                               {}                                              |    gaussian   | 0  |    0    |                 chest_pain : resting_bp : cholesterol : exercise_induced_angina : num_major_vessels                 |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.798045977011  |       {'C': 1000, 'shrinking': True, 'degree': 1, 'gamma': 0.0001, 'probability': True}       |      svc      | 0  |    0    |                 chest_pain : resting_bp : cholesterol : exercise_induced_angina : num_major_vessels                 |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.740344827586  |                 {'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 30}                | decision_tree | 0  |    0    |                 chest_pain : resting_bp : cholesterol : exercise_induced_angina : num_major_vessels                 |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.764137931034  |       {'max_features': 'log2', 'max_leaf_nodes': 10, 'bootstrap': True, 'max_depth': 30}      | random_forest | 0  |    0    |                 chest_pain : resting_bp : cholesterol : exercise_induced_angina : num_major_vessels                 |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.353598422372  |                                      {'normalize': False}                                     |     linear    | 0  |    0    |                        chest_pain : resting_bp : cholesterol : exercise_induced_angina : thal                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.754827586207  | {'n_neighbors': 30, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1} |      knn      | 0  |    0    |                        chest_pain : resting_bp : cholesterol : exercise_induced_angina : thal                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.791264367816  |                              {'penalty': 'l1', 'solver': 'lbfgs'}                             |    logistic   | 0  |    0    |                        chest_pain : resting_bp : cholesterol : exercise_induced_angina : thal                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.794942528736  |                                               {}                                              |    gaussian   | 0  |    0    |                        chest_pain : resting_bp : cholesterol : exercise_induced_angina : thal                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.784827586207  |          {'C': 1, 'shrinking': True, 'degree': 1, 'gamma': 0.0, 'probability': True}          |      svc      | 0  |    0    |                        chest_pain : resting_bp : cholesterol : exercise_induced_angina : thal                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.720574712644  |                 {'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 25}                | decision_tree | 0  |    0    |                        chest_pain : resting_bp : cholesterol : exercise_induced_angina : thal                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.76724137931   |       {'max_features': 'auto', 'max_leaf_nodes': 15, 'bootstrap': True, 'max_depth': 1}       | random_forest | 0  |    0    |                        chest_pain : resting_bp : cholesterol : exercise_induced_angina : thal                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.340419142223  |                                      {'normalize': True}                                      |     linear    | 0  |    0    |                      chest_pain : resting_bp : cholesterol : st_depression : num_major_vessels                      |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.767126436782  | {'n_neighbors': 20, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1} |      knn      | 0  |    0    |                      chest_pain : resting_bp : cholesterol : st_depression : num_major_vessels                      |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.784367816092  |                            {'penalty': 'l1', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |                      chest_pain : resting_bp : cholesterol : st_depression : num_major_vessels                      |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.774367816092  |                                               {}                                              |    gaussian   | 0  |    0    |                      chest_pain : resting_bp : cholesterol : st_depression : num_major_vessels                      |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.774367816092  |          {'C': 1, 'shrinking': True, 'degree': 1, 'gamma': 0.0, 'probability': True}          |      svc      | 0  |    0    |                      chest_pain : resting_bp : cholesterol : st_depression : num_major_vessels                      |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.740459770115  |                {'max_features': 'sqrt', 'max_leaf_nodes': 20, 'max_depth': 10}                | decision_tree | 0  |    0    |                      chest_pain : resting_bp : cholesterol : st_depression : num_major_vessels                      |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.781034482759  |        {'max_features': 'sqrt', 'max_leaf_nodes': 2, 'bootstrap': True, 'max_depth': 5}       | random_forest | 0  |    0    |                      chest_pain : resting_bp : cholesterol : st_depression : num_major_vessels                      |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.365486905494  |                                      {'normalize': True}                                      |     linear    | 0  |    0    |                             chest_pain : resting_bp : cholesterol : st_depression : thal                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.774137931034  |  {'n_neighbors': 20, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2} |      knn      | 0  |    0    |                             chest_pain : resting_bp : cholesterol : st_depression : thal                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.804597701149  |                            {'penalty': 'l1', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |                             chest_pain : resting_bp : cholesterol : st_depression : thal                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.784597701149  |                                               {}                                              |    gaussian   | 0  |    0    |                             chest_pain : resting_bp : cholesterol : st_depression : thal                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.781149425287  |         {'C': 10, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}        |      svc      | 0  |    0    |                             chest_pain : resting_bp : cholesterol : st_depression : thal                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.690574712644  |                 {'max_features': 'auto', 'max_leaf_nodes': 2, 'max_depth': 20}                | decision_tree | 0  |    0    |                             chest_pain : resting_bp : cholesterol : st_depression : thal                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.737011494253  |       {'max_features': 'auto', 'max_leaf_nodes': 2, 'bootstrap': True, 'max_depth': 10}       | random_forest | 0  |    0    |                             chest_pain : resting_bp : cholesterol : st_depression : thal                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.408470183082  |                                      {'normalize': False}                                     |     linear    | 0  |    0    |                           chest_pain : resting_bp : cholesterol : num_major_vessels : thal                          |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.791264367816  | {'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1} |      knn      | 0  |    0    |                           chest_pain : resting_bp : cholesterol : num_major_vessels : thal                          |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.804482758621  |                            {'penalty': 'l1', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |                           chest_pain : resting_bp : cholesterol : num_major_vessels : thal                          |     0     |       0        |   0    |      0      |
