+-----+----------+--------------------+-----------------------------------------------------------------------------------------------+---------------+----+---------+-----------------------------------------------------------------------------------------------------------------------------+-----------+----------------+--------+-------------+
| AUC | AUC_best |      Accuracy      |                                         Accuracy_best                                         |   Estimator   | F1 | F1_best |                                                           Feature                                                           | Precision | Precision_best | Recall | Recall_best |
|  0  |    0     |   0.686170212766   |  {'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2} |      knn      | 0  |    0    |                     systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : overall_obesity                     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.70559666975    |                              {'penalty': 'l1', 'solver': 'lbfgs'}                             |    logistic   | 0  |    0    |                     systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : overall_obesity                     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.696947271045   |                                               {}                                              |    gaussian   | 0  |    0    |                     systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : overall_obesity                     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.714246068455   |       {'C': 1000, 'shrinking': True, 'degree': 1, 'gamma': 0.0001, 'probability': True}       |      svc      | 0  |    0    |                     systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : overall_obesity                     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.593200740056   |                {'max_features': 'auto', 'max_leaf_nodes': 10, 'max_depth': 20}                | decision_tree | 0  |    0    |                     systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : overall_obesity                     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.662395929695   |         {'max_features': None, 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 5}        | random_forest | 0  |    0    |                     systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : overall_obesity                     |     0     |       0        |   0    |      0      |
|  0  |    0     |  0.0979113692966   |                                      {'normalize': False}                                     |     linear    | 0  |    0    |                       systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : alcohol_use                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.686262719704   | {'n_neighbors': 40, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2} |      knn      | 0  |    0    |                       systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : alcohol_use                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.696947271045   |                              {'penalty': 'l1', 'solver': 'lbfgs'}                             |    logistic   | 0  |    0    |                       systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : alcohol_use                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.696854764107   |                                               {}                                              |    gaussian   | 0  |    0    |                       systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : alcohol_use                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.694819611471   |          {'C': 1, 'shrinking': True, 'degree': 1, 'gamma': 0.0, 'probability': True}          |      svc      | 0  |    0    |                       systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : alcohol_use                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.602081406105   |                {'max_features': 'sqrt', 'max_leaf_nodes': 20, 'max_depth': 30}                | decision_tree | 0  |    0    |                       systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : alcohol_use                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.645004625347   |       {'max_features': 'sqrt', 'max_leaf_nodes': 30, 'bootstrap': True, 'max_depth': 1}       | random_forest | 0  |    0    |                       systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : alcohol_use                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.141092351481   |                                      {'normalize': False}                                     |     linear    | 0  |    0    |                           systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : age                           |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.670814061055   | {'n_neighbors': 40, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2} |      knn      | 0  |    0    |                           systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : age                           |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.690518038853   |                            {'penalty': 'l2', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |                           systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : age                           |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.683857539315   |                                               {}                                              |    gaussian   | 0  |    0    |                           systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : age                           |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.696808510638   |       {'C': 1000, 'shrinking': True, 'degree': 1, 'gamma': 0.0001, 'probability': True}       |      svc      | 0  |    0    |                           systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : age                           |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.614662349676   |                 {'max_features': 'log2', 'max_leaf_nodes': 15, 'max_depth': 1}                | decision_tree | 0  |    0    |                           systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : age                           |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.677335800185   |        {'max_features': 'log2', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 1}       | random_forest | 0  |    0    |                           systolic_bp : tobacco_use : ldl_cholesterol : abdominal_adiposity : age                           |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.153332479417   |                                      {'normalize': True}                                      |     linear    | 0  |    0    |                            systolic_bp : tobacco_use : ldl_cholesterol : family_history : type_a                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.716558741906   | {'n_neighbors': 40, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1} |      knn      | 0  |    0    |                            systolic_bp : tobacco_use : ldl_cholesterol : family_history : type_a                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.712303422757   |                              {'penalty': 'l1', 'solver': 'lbfgs'}                             |    logistic   | 0  |    0    |                            systolic_bp : tobacco_use : ldl_cholesterol : family_history : type_a                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.725346901018   |                                               {}                                              |    gaussian   | 0  |    0    |                            systolic_bp : tobacco_use : ldl_cholesterol : family_history : type_a                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.72941720629    |        {'C': 100, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}        |      svc      | 0  |    0    |                            systolic_bp : tobacco_use : ldl_cholesterol : family_history : type_a                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.647271045328   |                 {'max_features': 'sqrt', 'max_leaf_nodes': 20, 'max_depth': 1}                | decision_tree | 0  |    0    |                            systolic_bp : tobacco_use : ldl_cholesterol : family_history : type_a                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.67941720629    |        {'max_features': None, 'max_leaf_nodes': 10, 'bootstrap': True, 'max_depth': 25}       | random_forest | 0  |    0    |                            systolic_bp : tobacco_use : ldl_cholesterol : family_history : type_a                            |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.144531040655   |                                      {'normalize': False}                                     |     linear    | 0  |    0    |                        systolic_bp : tobacco_use : ldl_cholesterol : family_history : overall_obesity                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.694773358002   | {'n_neighbors': 20, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1} |      knn      | 0  |    0    |                        systolic_bp : tobacco_use : ldl_cholesterol : family_history : overall_obesity                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.716558741906   |                              {'penalty': 'l1', 'solver': 'lbfgs'}                             |    logistic   | 0  |    0    |                        systolic_bp : tobacco_use : ldl_cholesterol : family_history : overall_obesity                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.712349676226   |                                               {}                                              |    gaussian   | 0  |    0    |                        systolic_bp : tobacco_use : ldl_cholesterol : family_history : overall_obesity                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.720860314524   |        {'C': 100, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}        |      svc      | 0  |    0    |                        systolic_bp : tobacco_use : ldl_cholesterol : family_history : overall_obesity                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.630111008326   |                {'max_features': 'log2', 'max_leaf_nodes': 10, 'max_depth': 30}                | decision_tree | 0  |    0    |                        systolic_bp : tobacco_use : ldl_cholesterol : family_history : overall_obesity                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.658001850139   |       {'max_features': 'log2', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 20}       | random_forest | 0  |    0    |                        systolic_bp : tobacco_use : ldl_cholesterol : family_history : overall_obesity                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.142675258929   |                                      {'normalize': True}                                      |     linear    | 0  |    0    |                          systolic_bp : tobacco_use : ldl_cholesterol : family_history : alcohol_use                         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.660499537465   | {'n_neighbors': 40, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2} |      knn      | 0  |    0    |                          systolic_bp : tobacco_use : ldl_cholesterol : family_history : alcohol_use                         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.729602220167   |                            {'penalty': 'l1', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |                          systolic_bp : tobacco_use : ldl_cholesterol : family_history : alcohol_use                         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.718778908418   |                                               {}                                              |    gaussian   | 0  |    0    |                          systolic_bp : tobacco_use : ldl_cholesterol : family_history : alcohol_use                         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.712118408881   |        {'C': 1000, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}       |      svc      | 0  |    0    |                          systolic_bp : tobacco_use : ldl_cholesterol : family_history : alcohol_use                         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.640980573543   |                 {'max_features': 'log2', 'max_leaf_nodes': 5, 'max_depth': 5}                 | decision_tree | 0  |    0    |                          systolic_bp : tobacco_use : ldl_cholesterol : family_history : alcohol_use                         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.679694727105   |       {'max_features': 'sqrt', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 30}       | random_forest | 0  |    0    |                          systolic_bp : tobacco_use : ldl_cholesterol : family_history : alcohol_use                         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.170932751706   |                                      {'normalize': True}                                      |     linear    | 0  |    0    |                              systolic_bp : tobacco_use : ldl_cholesterol : family_history : age                             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.695004625347   | {'n_neighbors': 20, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1} |      knn      | 0  |    0    |                              systolic_bp : tobacco_use : ldl_cholesterol : family_history : age                             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.720906567993   |                              {'penalty': 'l1', 'solver': 'lbfgs'}                             |    logistic   | 0  |    0    |                              systolic_bp : tobacco_use : ldl_cholesterol : family_history : age                             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.718732654949   |                                               {}                                              |    gaussian   | 0  |    0    |                              systolic_bp : tobacco_use : ldl_cholesterol : family_history : age                             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.716419981499   |        {'C': 1000, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}       |      svc      | 0  |    0    |                              systolic_bp : tobacco_use : ldl_cholesterol : family_history : age                             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.671230342276   |                 {'max_features': 'log2', 'max_leaf_nodes': 5, 'max_depth': 10}                | decision_tree | 0  |    0    |                              systolic_bp : tobacco_use : ldl_cholesterol : family_history : age                             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.669010175763   |       {'max_features': 'auto', 'max_leaf_nodes': 15, 'bootstrap': True, 'max_depth': 25}      | random_forest | 0  |    0    |                              systolic_bp : tobacco_use : ldl_cholesterol : family_history : age                             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.111350765829   |                                      {'normalize': True}                                      |     linear    | 0  |    0    |                            systolic_bp : tobacco_use : ldl_cholesterol : type_a : overall_obesity                           |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.672987974098   |  {'n_neighbors': 10, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1} |      knn      | 0  |    0    |                            systolic_bp : tobacco_use : ldl_cholesterol : type_a : overall_obesity                           |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.69907493062    |                              {'penalty': 'l1', 'solver': 'lbfgs'}                             |    logistic   | 0  |    0    |                            systolic_bp : tobacco_use : ldl_cholesterol : type_a : overall_obesity                           |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.701341350601   |                                               {}                                              |    gaussian   | 0  |    0    |                            systolic_bp : tobacco_use : ldl_cholesterol : type_a : overall_obesity                           |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.701341350601   |          {'C': 1, 'shrinking': True, 'degree': 1, 'gamma': 0.0, 'probability': True}          |      svc      | 0  |    0    |                            systolic_bp : tobacco_use : ldl_cholesterol : type_a : overall_obesity                           |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.616790009251   |                 {'max_features': 'sqrt', 'max_leaf_nodes': 5, 'max_depth': 10}                | decision_tree | 0  |    0    |                            systolic_bp : tobacco_use : ldl_cholesterol : type_a : overall_obesity                           |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.679278445883   |        {'max_features': None, 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 10}        | random_forest | 0  |    0    |                            systolic_bp : tobacco_use : ldl_cholesterol : type_a : overall_obesity                           |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.106621433695   |                                      {'normalize': True}                                      |     linear    | 0  |    0    |                              systolic_bp : tobacco_use : ldl_cholesterol : type_a : alcohol_use                             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.651202590194   | {'n_neighbors': 50, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2} |      knn      | 0  |    0    |                              systolic_bp : tobacco_use : ldl_cholesterol : type_a : alcohol_use                             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.692599444958   |                              {'penalty': 'l1', 'solver': 'lbfgs'}                             |    logistic   | 0  |    0    |                              systolic_bp : tobacco_use : ldl_cholesterol : type_a : alcohol_use                             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.705550416281   |                                               {}                                              |    gaussian   | 0  |    0    |                              systolic_bp : tobacco_use : ldl_cholesterol : type_a : alcohol_use                             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.707816836263   |       {'C': 1000, 'shrinking': True, 'degree': 1, 'gamma': 0.0001, 'probability': True}       |      svc      | 0  |    0    |                              systolic_bp : tobacco_use : ldl_cholesterol : type_a : alcohol_use                             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.614801110083   |                 {'max_features': 'sqrt', 'max_leaf_nodes': 25, 'max_depth': 1}                | decision_tree | 0  |    0    |                              systolic_bp : tobacco_use : ldl_cholesterol : type_a : alcohol_use                             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.675300647549   |       {'max_features': 'auto', 'max_leaf_nodes': 10, 'bootstrap': False, 'max_depth': 1}      | random_forest | 0  |    0    |                              systolic_bp : tobacco_use : ldl_cholesterol : type_a : alcohol_use                             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.155732746612   |                                      {'normalize': True}                                      |     linear    | 0  |    0    |                                  systolic_bp : tobacco_use : ldl_cholesterol : type_a : age                                 |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.670952821462   |  {'n_neighbors': 40, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1} |      knn      | 0  |    0    |                                  systolic_bp : tobacco_use : ldl_cholesterol : type_a : age                                 |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.701202590194   |                            {'penalty': 'l1', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |                                  systolic_bp : tobacco_use : ldl_cholesterol : type_a : age                                 |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.716466234968   |                                               {}                                              |    gaussian   | 0  |    0    |                                  systolic_bp : tobacco_use : ldl_cholesterol : type_a : age                                 |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.703376503238   |         {'C': 10, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}        |      svc      | 0  |    0    |                                  systolic_bp : tobacco_use : ldl_cholesterol : type_a : age                                 |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.619195189639   |                {'max_features': 'auto', 'max_leaf_nodes': 15, 'max_depth': 10}                | decision_tree | 0  |    0    |                                  systolic_bp : tobacco_use : ldl_cholesterol : type_a : age                                 |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.675161887142   |        {'max_features': 'log2', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 1}       | random_forest | 0  |    0    |                                  systolic_bp : tobacco_use : ldl_cholesterol : type_a : age                                 |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.097278779112   |                                      {'normalize': True}                                      |     linear    | 0  |    0    |                         systolic_bp : tobacco_use : ldl_cholesterol : overall_obesity : alcohol_use                         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.68177613321    | {'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1} |      knn      | 0  |    0    |                         systolic_bp : tobacco_use : ldl_cholesterol : overall_obesity : alcohol_use                         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.699121184089   |                            {'penalty': 'l2', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |                         systolic_bp : tobacco_use : ldl_cholesterol : overall_obesity : alcohol_use                         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.696947271045   |                                               {}                                              |    gaussian   | 0  |    0    |                         systolic_bp : tobacco_use : ldl_cholesterol : overall_obesity : alcohol_use                         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.699121184089   |          {'C': 10, 'shrinking': True, 'degree': 1, 'gamma': 0.0, 'probability': True}         |      svc      | 0  |    0    |                         systolic_bp : tobacco_use : ldl_cholesterol : overall_obesity : alcohol_use                         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.658186864015   |                {'max_features': 'sqrt', 'max_leaf_nodes': 10, 'max_depth': 15}                | decision_tree | 0  |    0    |                         systolic_bp : tobacco_use : ldl_cholesterol : overall_obesity : alcohol_use                         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.662072155412   |      {'max_features': 'sqrt', 'max_leaf_nodes': 10, 'bootstrap': False, 'max_depth': 25}      | random_forest | 0  |    0    |                         systolic_bp : tobacco_use : ldl_cholesterol : overall_obesity : alcohol_use                         |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.144855587342   |                                      {'normalize': True}                                      |     linear    | 0  |    0    |                             systolic_bp : tobacco_use : ldl_cholesterol : overall_obesity : age                             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.673080481036   | {'n_neighbors': 20, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2} |      knn      | 0  |    0    |                             systolic_bp : tobacco_use : ldl_cholesterol : overall_obesity : age                             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.701341350601   |                              {'penalty': 'l1', 'solver': 'lbfgs'}                             |    logistic   | 0  |    0    |                             systolic_bp : tobacco_use : ldl_cholesterol : overall_obesity : age                             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.703422756707   |                                               {}                                              |    gaussian   | 0  |    0    |                             systolic_bp : tobacco_use : ldl_cholesterol : overall_obesity : age                             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.688251618871   |        {'C': 1000, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}       |      svc      | 0  |    0    |                             systolic_bp : tobacco_use : ldl_cholesterol : overall_obesity : age                             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.586725254394   |                 {'max_features': 'sqrt', 'max_leaf_nodes': 20, 'max_depth': 1}                | decision_tree | 0  |    0    |                             systolic_bp : tobacco_use : ldl_cholesterol : overall_obesity : age                             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.638482886216   |       {'max_features': 'sqrt', 'max_leaf_nodes': 10, 'bootstrap': True, 'max_depth': 5}       | random_forest | 0  |    0    |                             systolic_bp : tobacco_use : ldl_cholesterol : overall_obesity : age                             |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.139982072536   |                                      {'normalize': True}                                      |     linear    | 0  |    0    |                               systolic_bp : tobacco_use : ldl_cholesterol : alcohol_use : age                               |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.653515263645   |  {'n_neighbors': 40, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2} |      knn      | 0  |    0    |                               systolic_bp : tobacco_use : ldl_cholesterol : alcohol_use : age                               |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.701248843663   |                            {'penalty': 'l2', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |                               systolic_bp : tobacco_use : ldl_cholesterol : alcohol_use : age                               |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.699167437558   |                                               {}                                              |    gaussian   | 0  |    0    |                               systolic_bp : tobacco_use : ldl_cholesterol : alcohol_use : age                               |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.688251618871   |        {'C': 100, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}        |      svc      | 0  |    0    |                               systolic_bp : tobacco_use : ldl_cholesterol : alcohol_use : age                               |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.623404255319   |                 {'max_features': 'sqrt', 'max_leaf_nodes': 5, 'max_depth': 20}                | decision_tree | 0  |    0    |                               systolic_bp : tobacco_use : ldl_cholesterol : alcohol_use : age                               |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.638390379278   |       {'max_features': 'log2', 'max_leaf_nodes': 25, 'bootstrap': True, 'max_depth': 1}       | random_forest | 0  |    0    |                               systolic_bp : tobacco_use : ldl_cholesterol : alcohol_use : age                               |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.131727353306   |                                      {'normalize': True}                                      |     linear    | 0  |    0    |                          systolic_bp : tobacco_use : abdominal_adiposity : family_history : type_a                          |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.70559666975    | {'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2} |      knn      | 0  |    0    |                          systolic_bp : tobacco_use : abdominal_adiposity : family_history : type_a                          |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.707770582794   |                            {'penalty': 'l1', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |                          systolic_bp : tobacco_use : abdominal_adiposity : family_history : type_a                          |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.697132284921   |                                               {}                                              |    gaussian   | 0  |    0    |                          systolic_bp : tobacco_use : abdominal_adiposity : family_history : type_a                          |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.696993524514   |          {'C': 1, 'shrinking': True, 'degree': 1, 'gamma': 0.0, 'probability': True}          |      svc      | 0  |    0    |                          systolic_bp : tobacco_use : abdominal_adiposity : family_history : type_a                          |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.645513413506   |                 {'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 30}                | decision_tree | 0  |    0    |                          systolic_bp : tobacco_use : abdominal_adiposity : family_history : type_a                          |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.690610545791   |       {'max_features': 'auto', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 10}       | random_forest | 0  |    0    |                          systolic_bp : tobacco_use : abdominal_adiposity : family_history : type_a                          |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.131534394734   |                                      {'normalize': False}                                     |     linear    | 0  |    0    |                      systolic_bp : tobacco_use : abdominal_adiposity : family_history : overall_obesity                     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.643015726179   |  {'n_neighbors': 50, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1} |      knn      | 0  |    0    |                      systolic_bp : tobacco_use : abdominal_adiposity : family_history : overall_obesity                     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.712072155412   |                            {'penalty': 'l1', 'solver': 'liblinear'}                           |    logistic   | 0  |    0    |                      systolic_bp : tobacco_use : abdominal_adiposity : family_history : overall_obesity                     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.701526364477   |                                               {}                                              |    gaussian   | 0  |    0    |                      systolic_bp : tobacco_use : abdominal_adiposity : family_history : overall_obesity                     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.688390379278   |        {'C': 100, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}        |      svc      | 0  |    0    |                      systolic_bp : tobacco_use : abdominal_adiposity : family_history : overall_obesity                     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.636679000925   |                 {'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 1}                 | decision_tree | 0  |    0    |                      systolic_bp : tobacco_use : abdominal_adiposity : family_history : overall_obesity                     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.657863089732   |       {'max_features': 'sqrt', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 20}       | random_forest | 0  |    0    |                      systolic_bp : tobacco_use : abdominal_adiposity : family_history : overall_obesity                     |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.119218767841   |                                      {'normalize': False}                                     |     linear    | 0  |    0    |                        systolic_bp : tobacco_use : abdominal_adiposity : family_history : alcohol_use                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.686077705828   |  {'n_neighbors': 40, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1} |      knn      | 0  |    0    |                        systolic_bp : tobacco_use : abdominal_adiposity : family_history : alcohol_use                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.70138760407    |                              {'penalty': 'l1', 'solver': 'lbfgs'}                             |    logistic   | 0  |    0    |                        systolic_bp : tobacco_use : abdominal_adiposity : family_history : alcohol_use                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.688344125809   |                                               {}                                              |    gaussian   | 0  |    0    |                        systolic_bp : tobacco_use : abdominal_adiposity : family_history : alcohol_use                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.701341350601   |        {'C': 100, 'shrinking': True, 'degree': 1, 'gamma': 0.001, 'probability': True}        |      svc      | 0  |    0    |                        systolic_bp : tobacco_use : abdominal_adiposity : family_history : alcohol_use                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.660360777058   |                {'max_features': 'auto', 'max_leaf_nodes': 10, 'max_depth': 20}                | decision_tree | 0  |    0    |                        systolic_bp : tobacco_use : abdominal_adiposity : family_history : alcohol_use                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.658001850139   |       {'max_features': 'sqrt', 'max_leaf_nodes': 25, 'bootstrap': True, 'max_depth': 15}      | random_forest | 0  |    0    |                        systolic_bp : tobacco_use : abdominal_adiposity : family_history : alcohol_use                       |     0     |       0        |   0    |      0      |
|  0  |    0     |   0.150636649542   |                                      {'normalize': False}                                     |     linear    | 0  |    0    |                            systolic_bp : tobacco_use : abdominal_adiposity : family_history : age                           |     0     |       0        |   0    |      0      |
